    6   18                                                                      
       -0.0841019829        0.0000000000        0.0000000000                    
       -0.0841019829        0.0000000000        0.0000000000                    
        0.0420509914       -0.5105760573        0.0000000000                    
        0.0420509914        0.5105760573        0.0000000000                    
        0.0420509914        0.5105760573        0.0000000000                    
        0.0420509914       -0.5105760573        0.0000000000                    
        0.0000000000        0.8591577608        0.0000000000                    
        0.0000000000        0.8591577608        0.0000000000                    
       -0.4230783027       -0.4295788804        0.0000000000                    
        0.4230783027       -0.4295788804        0.0000000000                    
        0.4230783027       -0.4295788804        0.0000000000                    
       -0.4230783027       -0.4295788804        0.0000000000                    
        0.0000000000        0.0000000000       -1.8293459180                    
        0.0000000000        0.0000000000       -1.8293459180                    
        0.0000000000        0.0000000000        0.9146729590                    
        0.0000000000        0.0000000000        0.9146729590                    
        0.0000000000        0.0000000000        0.9146729590                    
        0.0000000000        0.0000000000        0.9146729590                    
